State,City,Date,Regular,Mid,Premium,Diesel
Illinois,Chicago Metro,2024-11-14,3.403,3.982,4.472,3.764
Illinois,City of Chicago,2024-11-14,3.623,4.246,4.742,4.116
Illinois,Danville,2024-11-14,3.102,3.591,4.015,3.446
Illinois,Davenport-Moline-Rock Island (IL only),2024-11-14,3.227,3.687,4.199,3.715
Illinois,Decatur,2024-11-14,2.978,3.507,3.896,3.43
Illinois,East Saint Louis,2024-11-14,3.157,3.654,3.997,3.677
Illinois,Elgin,2024-11-14,3.24,3.836,4.306,3.619
Illinois,Kankakee-Bradley,2024-11-14,2.961,3.548,3.889,3.486
Illinois,Lake County,2024-11-14,3.32,3.868,4.386,3.538
Illinois,Peoria-Pekin,2024-11-14,3.225,3.752,4.146,3.598
Illinois,Quincy,2024-11-14,3.098,3.485,3.862,3.355
Illinois,Rockford,2024-11-14,3.147,3.662,4.12,3.478
Illinois,Springfield,2024-11-14,2.997,3.509,3.974,3.423
Indiana,Bloomington,2024-11-14,3.153,3.668,4.158,3.733
Indiana,Clarksville,2024-11-14,2.948,3.414,3.83,3.754
Indiana,Columbus,2024-11-14,3.143,3.639,4.115,3.549
Indiana,Dearborn-Franklin-Ohio-Union,2024-11-14,2.954,3.462,3.916,3.626
Indiana,Elkhart,2024-11-14,3.063,3.572,4.112,3.618
Indiana,Evansville,2024-11-14,2.865,3.334,3.717,3.656
Indiana,Fort Wayne,2024-11-14,3.124,3.618,4.17,3.703
Indiana,Gary,2024-11-14,3.059,3.573,4.085,3.699
Indiana,Indianapolis,2024-11-14,3.108,3.652,4.187,3.714
Indiana,Kokomo,2024-11-14,3.095,3.597,4.107,3.657
Indiana,Lafayette,2024-11-14,3.162,3.698,4.222,3.644
Indiana,Michigan City-La Porte,2024-11-14,3.143,3.64,4.208,3.652
Indiana,Muncie,2024-11-14,3.122,3.619,4.193,3.76
Indiana,South Bend,2024-11-14,3.057,3.585,4.106,3.696
Indiana,Terre Haute,2024-11-14,3.058,3.614,3.999,3.741
Iowa,Ames,2024-11-14,2.868,3.009,3.62,3.07
Iowa,Cedar Rapids,2024-11-14,2.868,3.291,3.663,3.472
Iowa,Council Bluffs,2024-11-14,2.766,3.039,3.591,3.354
Iowa,Davenport-Moline-Rock Island (IA only),2024-11-14,2.836,3.195,3.765,3.52
Iowa,Des Moines,2024-11-14,2.54,2.907,3.275,3.179
Iowa,Dubuque,2024-11-14,3.003,3.348,3.835,3.356
Iowa,Iowa City,2024-11-14,2.9,3.4,3.627,3.251
Iowa,Sioux City (IA only),2024-11-14,2.572,2.982,3.335,3.219
Iowa,Waterloo-Cedar Falls,2024-11-14,2.889,3.323,3.805,3.536
Kansas,Kansas City (KS only),2024-11-14,2.649,2.961,3.274,3.204
Kansas,Lawrence,2024-11-14,2.666,3.033,3.438,3.266
Kansas,Manhattan,2024-11-14,2.678,3.08,3.384,3.088
Kansas,Topeka,2024-11-14,2.673,3.014,3.338,3.284
Kansas,Wichita,2024-11-14,2.769,3.023,3.244,3.242
Kentucky,Bowling Green,2024-11-14,2.685,3.163,3.508,3.222
Kentucky,Covington,2024-11-14,2.772,3.277,3.735,3.25
Kentucky,Elizabethtown-Fort Knox,2024-11-14,2.69,3.172,3.587,3.195
Kentucky,Henderson,2024-11-14,2.786,3.162,3.625,3.256
Kentucky,Hopkinsville,2024-11-14,2.726,3.2,3.577,3.401
Kentucky,Huntington-Ashland (KY only),2024-11-14,2.956,3.523,3.912,3.552
Kentucky,Lexington,2024-11-14,2.939,3.504,3.879,3.314
Kentucky,Louisville (KY only),2024-11-14,2.902,3.441,3.879,3.378
Kentucky,Owensboro,2024-11-14,2.625,3.151,3.531,3.385
Louisiana,Alexandria,2024-11-14,2.699,3.094,3.497,3.371
Louisiana,Baton Rouge,2024-11-14,2.784,3.248,3.607,3.224
Louisiana,Hammond,2024-11-14,2.751,3.243,3.611,3.231
Louisiana,Houma-Thibodaux,2024-11-14,2.794,3.181,3.514,3.287
Louisiana,Lafayette,2024-11-14,2.784,3.191,3.606,3.226
Louisiana,Lake Charles,2024-11-14,2.798,3.241,3.645,3.12
Louisiana,Monroe,2024-11-14,2.659,3.086,3.479,3.135
Louisiana,New Orleans,2024-11-14,2.786,3.331,3.689,3.316
Louisiana,Shreveport-Bossier City,2024-11-14,2.664,3.05,3.439,3.139
Maine,Bangor,2024-11-14,2.998,3.478,3.97,3.799
Maine,Lewiston-Auburn,2024-11-14,3.064,3.619,3.935,3.874
Maine,Portland,2024-11-14,3.047,3.563,4.012,3.802
Maryland,Annapolis,2024-11-14,3.091,3.662,3.997,3.549
Maryland,Baltimore,2024-11-14,3.099,3.614,3.938,3.547
Maryland,Bowie-St. Charles,2024-11-14,3.066,3.849,4.117,3.599
Maryland,Cumberland (MD Only),2024-11-14,3.293,3.737,4.157,3.688
Maryland,Frederick,2024-11-14,3.141,3.597,3.928,3.536
Maryland,Hagerstown,2024-11-14,3.207,3.635,4.058,3.781
Maryland,Salisbury,2024-11-14,3.045,3.483,3.868,3.558
Maryland,Washington (MD only),2024-11-14,3.155,3.766,4.096,3.676
Massachusetts,Barnstable-Yarmouth,2024-11-14,3.098,3.701,4.058,3.827
Massachusetts,Boston (MA only),2024-11-14,3.03,3.64,3.994,3.736
Massachusetts,Cambridge-Newton-Framingham,2024-11-14,3.073,3.647,4.022,3.77
Massachusetts,Pittsfield,2024-11-14,3.039,3.651,3.988,3.537
Massachusetts,Seekonk,2024-11-14,2.904,3.503,3.826,3.675
Massachusetts,Springfield,2024-11-14,2.918,3.452,3.847,3.575
Massachusetts,Worcester,2024-11-14,3.016,3.651,3.998,3.627
Michigan,Ann Arbor,2024-11-14,3.215,3.844,4.38,3.69
Michigan,Benton Harbor,2024-11-14,3.179,3.699,4.167,3.683
Michigan,Flint,2024-11-14,3.16,3.68,4.223,3.572
Michigan,Grand Rapids-Muskegon-Holland,2024-11-14,3.222,3.751,4.293,3.629
Michigan,Jackson,2024-11-14,3.221,3.773,4.373,3.647
Michigan,Lansing-East Lansing,2024-11-14,3.224,3.732,4.254,3.685
Michigan,Marquette,2024-11-14,3.054,3.635,4.103,3.72
Michigan,Metro Detroit,2024-11-14,3.155,3.833,4.391,3.752
Michigan,Saginaw-Bay City-Midland,2024-11-14,3.22,3.719,4.288,3.632
Michigan,Traverse City,2024-11-14,3.15,3.627,4.131,3.764
Minnesota,Duluth-Superior (MN only),2024-11-14,2.877,3.304,3.724,3.477
Minnesota,Houston County,2024-11-14,2.867,0.0,3.799,3.399
Minnesota,Mankato,2024-11-14,2.925,3.329,3.797,3.291
Minnesota,Minneapolis-St. Paul (MN only),2024-11-14,2.969,3.422,3.82,3.518
Minnesota,Moorhead,2024-11-14,2.937,3.257,3.739,3.393
Minnesota,Polk County,2024-11-14,2.801,2.989,3.2,3.279
Minnesota,Rochester,2024-11-14,2.99,3.572,3.877,3.384
Minnesota,St. Cloud,2024-11-14,2.803,3.258,3.655,3.317
Mississippi,Biloxi-Gulfport-Pascagoula,2024-11-14,2.617,3.0,3.351,3.126
Mississippi,Hattiesburg,2024-11-14,2.624,3.047,3.388,3.075
Mississippi,Jackson,2024-11-14,2.661,3.084,3.456,3.115
Mississippi,South Haven - Olive Branch,2024-11-14,2.656,3.228,3.584,3.241
Missouri,Cape Girardeau,2024-11-14,2.767,3.046,3.433,3.328
Missouri,Columbia,2024-11-14,2.799,3.133,3.343,3.212
Missouri,Jefferson City,2024-11-14,2.859,3.139,3.486,3.241
Missouri,Joplin,2024-11-14,2.62,3.016,3.319,3.107
Missouri,Kansas City (MO only),2024-11-14,2.645,2.941,3.222,3.189
Missouri,Springfield,2024-11-14,2.495,2.843,3.131,3.03
Missouri,St. Joseph,2024-11-14,2.682,3.062,3.356,3.133
Missouri,St. Louis (MO only),2024-11-14,2.696,3.072,3.365,3.099
Montana,Billings,2024-11-14,3.013,3.341,3.704,3.402
Montana,Great Falls,2024-11-14,2.965,3.303,3.564,3.42
Montana,Missoula,2024-11-14,3.026,3.324,3.61,3.495
Nebraska,Columbus,2024-11-14,2.645,2.869,3.171,3.25
Nebraska,Grand Island,2024-11-14,2.909,3.067,3.575,3.255
Nebraska,Kearney,2024-11-14,3.107,3.253,3.655,3.226
Nebraska,Lincoln,2024-11-14,2.905,3.151,3.697,3.268
Nebraska,Norfolk,2024-11-14,2.718,3.078,3.52,3.183
Nebraska,North Platte,2024-11-14,3.151,3.117,3.643,3.179
Nebraska,Omaha (NE only),2024-11-14,2.627,2.949,3.368,3.152
Nevada,Las Vegas (NV only),2024-11-14,3.737,4.076,4.324,3.713
Nevada,Reno,2024-11-14,4.186,4.342,4.536,3.876
New Hampshire,Manchester,2024-11-14,2.974,3.615,4.003,3.732
New Hampshire,Portsmouth-Rochester (NH only),2024-11-14,2.895,3.453,3.883,3.661
New Jersey,Atlantic City,2024-11-14,2.874,3.413,3.626,3.42
New Jersey,Bergen-Passaic,2024-11-14,2.925,3.574,3.856,3.472
New Jersey,Cape May,2024-11-14,2.991,3.506,3.841,3.51
New Jersey,Middlesex-Somerset-Hunterdon,2024-11-14,2.91,3.49,3.772,3.422
New Jersey,Monmouth-Ocean,2024-11-14,2.913,3.503,3.726,3.475
New Jersey,Newark,2024-11-14,2.964,3.599,3.868,3.492
New Jersey,Parsippany-Troy Hills,2024-11-14,2.883,3.498,3.708,3.467
New Jersey,Philadelphia (NJ Only),2024-11-14,2.849,3.41,3.634,3.397
New Jersey,Trenton,2024-11-14,2.89,3.481,3.775,3.542
New Jersey,Vineland,2024-11-14,2.88,3.422,3.64,3.441
New Jersey,Warren County,2024-11-14,2.813,3.423,3.742,3.415
New Mexico,Albuquerque,2024-11-14,2.824,3.259,3.576,3.252
New Mexico,Farmington,2024-11-14,3.221,3.534,3.816,3.49
New Mexico,Las Cruces,2024-11-14,2.803,3.255,3.598,3.207
New Mexico,Santa Fe,2024-11-14,2.8,3.234,3.527,3.247
New York,Albany-Schenectady-Troy,2024-11-14,3.101,3.666,4.105,3.76
New York,Batavia,2024-11-14,3.293,3.833,4.19,3.96
New York,Binghamton,2024-11-14,3.168,3.635,4.009,3.967
New York,Buffalo-Niagara Falls,2024-11-14,3.223,3.671,4.076,3.989
New York,Dutchess-Putnam County,2024-11-14,3.136,3.783,4.139,3.724
New York,Elmira,2024-11-14,3.136,3.611,3.929,3.761
New York,Glens Falls,2024-11-14,3.229,3.741,4.197,3.788
New York,Ithaca,2024-11-14,3.375,3.822,4.201,3.966
New York,Kingston,2024-11-14,3.055,3.526,4.034,3.699
New York,Nassau-Suffolk,2024-11-14,2.984,3.485,3.854,3.711
New York,New York,2024-11-14,3.09,3.595,3.967,4.061
New York,Rochester,2024-11-14,3.288,3.752,4.157,4.085
New York,Syracuse,2024-11-14,3.186,3.644,4.052,3.944
New York,Utica-Rome,2024-11-14,3.337,3.856,4.283,3.863
New York,Watertown-Fort Drum,2024-11-14,3.152,3.608,4.067,3.951
New York,White Plains,2024-11-14,3.252,3.917,4.286,3.991
North Carolina,Asheville,2024-11-14,2.908,3.348,3.747,3.521
North Carolina,Burlington,2024-11-14,2.971,3.443,3.823,3.504
North Carolina,Charlotte-Gastonia-Rock Hill (NC only),2024-11-14,2.916,3.357,3.72,3.418
North Carolina,Durham-Chapel Hill,2024-11-14,3.036,3.475,3.856,3.603
North Carolina,Fayetteville,2024-11-14,2.925,3.369,3.801,3.433
North Carolina,Goldsboro,2024-11-14,2.951,3.45,3.851,3.398
North Carolina,Greensboro,2024-11-14,2.974,3.457,3.845,3.489
North Carolina,Hickory-Lenoir-Morganton,2024-11-14,2.826,3.266,3.659,3.387
North Carolina,Jacksonville,2024-11-14,2.961,3.386,3.789,3.382
North Carolina,New Bern,2024-11-14,2.916,3.334,3.745,3.343
North Carolina,Norfolk-Virginia Beach-Newport News,2024-11-14,2.95,3.299,3.694,3.354
North Carolina,Raleigh,2024-11-14,3.003,3.448,3.816,3.578
North Carolina,Rocky Mount,2024-11-14,2.957,3.409,3.779,3.386
North Carolina,Wilmington,2024-11-14,2.928,3.375,3.777,3.482
North Carolina,Winston-Salem,2024-11-14,2.969,3.429,3.825,3.408
North Dakota,Bismarck,2024-11-14,3.066,3.386,3.762,3.623
North Dakota,Fargo-Moorhead (ND only),2024-11-14,2.765,3.116,3.525,3.354
North Dakota,Grand Forks (ND only),2024-11-14,2.751,3.095,3.442,3.472
North Dakota,Minot,2024-11-14,2.987,3.338,3.581,3.457
Ohio,Akron,2024-11-14,2.883,3.432,3.922,3.505
Ohio,Belmont County,2024-11-14,2.839,3.416,3.944,3.525
Ohio,Canton-Massillon,2024-11-14,2.819,3.375,3.882,3.512
Ohio,Cincinnati (OH only),2024-11-14,2.84,3.378,3.899,3.531
Ohio,Cleveland-Lorain-Elyria,2024-11-14,2.87,3.468,3.998,3.654
Ohio,Columbus,2024-11-14,2.922,3.46,3.98,3.638
Ohio,Dayton,2024-11-14,2.767,3.338,3.851,3.422
Ohio,Lawerence County,2024-11-14,2.821,3.43,4.006,3.621
Ohio,Lima,2024-11-14,2.742,3.373,3.886,3.419
Ohio,Mansfield,2024-11-14,2.872,3.482,4.022,3.56
Ohio,Springfield,2024-11-14,2.841,3.396,3.933,3.321
Ohio,Steubenville-Weirton (OH only),2024-11-14,2.899,3.401,3.916,3.609
Ohio,Toledo,2024-11-14,2.789,3.338,3.844,3.458
Ohio,Youngstown-Warren,2024-11-14,2.797,3.382,3.922,3.605
Oklahoma,Lawton,2024-11-14,2.553,2.932,3.143,2.922
Oklahoma,Le Flore-Sequoyah,2024-11-14,2.766,3.114,3.433,3.228
Oklahoma,Oklahoma City,2024-11-14,2.563,3.018,3.246,2.917
Oklahoma,Tulsa,2024-11-14,2.5,2.738,2.967,2.971
Oregon,Albany,2024-11-14,3.36,3.548,3.863,3.716
Oregon,Bend,2024-11-14,3.326,3.535,3.785,3.737
Oregon,Corvallis,2024-11-14,3.314,3.509,3.613,3.742
Oregon,Eugene-Springfield,2024-11-14,3.404,3.634,3.867,3.76
Oregon,Grants Pass,2024-11-14,3.734,3.749,4.223,3.94
Oregon,Medford-Ashland,2024-11-14,3.569,3.787,3.996,3.843
Oregon,Pendleton,2024-11-14,3.458,3.694,4.057,3.653
Oregon,Portland-Vancouver (OR only),2024-11-14,3.726,3.992,4.213,3.989
Oregon,Salem,2024-11-14,3.482,3.682,3.951,3.947
Pennsylvania,Allentown-Bethlehem-Easton,2024-11-14,3.127,3.579,3.965,3.832
Pennsylvania,Altoona,2024-11-14,3.415,3.837,4.228,3.998
Pennsylvania,Bloomsburg-Berwick,2024-11-14,3.15,3.555,3.999,3.878
Pennsylvania,Chambersburg-Waynesboro,2024-11-14,3.324,3.736,4.098,4.053
Pennsylvania,East Stroudsburg,2024-11-14,3.14,3.638,3.97,3.796
Pennsylvania,Erie,2024-11-14,3.411,3.804,4.19,4.298
Pennsylvania,Gettysburg,2024-11-14,3.368,3.847,4.229,4.127
Pennsylvania,Harrisburg,2024-11-14,3.281,3.695,4.064,4.099
Pennsylvania,Johnstown,2024-11-14,3.463,3.866,4.267,4.167
Pennsylvania,Lancaster,2024-11-14,3.264,3.659,3.994,3.944
Pennsylvania,Lebanon,2024-11-14,3.255,3.709,4.113,4.077
Pennsylvania,Mercer County,2024-11-14,3.255,3.686,4.06,4.13
Pennsylvania,Philadelphia (PA only),2024-11-14,3.107,3.622,3.895,3.815
Pennsylvania,Pittsburgh,2024-11-14,3.351,3.788,4.185,4.068
Pennsylvania,Reading,2024-11-14,3.217,3.646,3.96,3.794
Pennsylvania,Scranton--Wilkes-Barre--Hazleton,2024-11-14,3.258,3.657,4.031,4.033
Pennsylvania,State College,2024-11-14,3.454,3.85,4.221,4.189
Pennsylvania,Williamsport,2024-11-14,3.271,3.722,4.07,4.159
Pennsylvania,York,2024-11-14,3.429,3.846,4.219,4.083
Rhode Island,Providence-Fall River-Warwick (RI only),2024-11-14,2.933,3.634,3.964,3.705
South Carolina,Aiken-Edgfield County,2024-11-14,2.819,3.306,3.666,3.287
South Carolina,Charleston-North Charleston,2024-11-14,2.793,3.233,3.598,3.312
South Carolina,Columbia,2024-11-14,2.818,3.268,3.654,3.307
South Carolina,Florence,2024-11-14,2.76,3.219,3.629,3.378
South Carolina,Greenville,2024-11-14,2.725,3.112,3.417,3.197
South Carolina,Hilton Head-Bluffton,2024-11-14,2.838,3.288,3.734,3.392
South Carolina,Myrtle Beach,2024-11-14,2.743,3.173,3.58,3.241
South Carolina,Rock Hill,2024-11-14,2.77,3.193,3.524,3.34
South Carolina,Spartanburg,2024-11-14,2.791,3.228,3.602,3.31
South Carolina,Sumter,2024-11-14,2.833,3.288,3.742,3.273
South Dakota,North Sioux City,2024-11-14,2.83,3.017,3.443,3.066
South Dakota,Rapid City,2024-11-14,3.148,3.265,3.732,3.42
South Dakota,Sioux Falls,2024-11-14,2.591,3.068,3.429,2.998
Tennessee,Chattanooga (TN only),2024-11-14,2.674,3.03,3.409,3.174
Tennessee,Clarksville-Hopkinsville (TN only),2024-11-14,2.665,3.077,3.425,3.292
Tennessee,Cleveland,2024-11-14,2.728,3.08,3.462,3.3
Tennessee,Jackson,2024-11-14,2.781,3.256,3.684,3.542
Tennessee,Johnson City,2024-11-14,2.788,3.221,3.577,3.331
Tennessee,Kingsport-Bristol,2024-11-14,2.695,3.093,3.499,3.304
Tennessee,Knoxville,2024-11-14,2.683,3.059,3.453,3.244
Tennessee,Memphis (TN only),2024-11-14,2.762,3.28,3.607,3.448
Tennessee,Morristown,2024-11-14,2.658,3.058,3.451,3.286
Tennessee,Nashville,2024-11-14,2.755,3.205,3.599,3.365
Texas,Abilene,2024-11-14,2.549,2.836,3.146,3.055
Texas,Amarillo,2024-11-14,2.553,2.869,3.242,2.987
Texas,Austin-San Marcos,2024-11-14,2.654,3.114,3.464,3.046
Texas,Beaumont-Port Arthur,2024-11-14,2.621,3.14,3.503,3.047
Texas,Brownsville-Harlingen,2024-11-14,2.631,3.069,3.429,3.081
Texas,College Station-Bryan,2024-11-14,2.677,3.142,3.495,3.093
Texas,Corpus Christi,2024-11-14,2.701,3.104,3.431,2.991
Texas,Dallas,2024-11-14,2.83,3.248,3.576,3.191
Texas,El Paso,2024-11-14,2.823,3.285,3.61,3.19
Texas,Fort Worth-Arlington,2024-11-14,2.827,3.232,3.565,3.168
Texas,Galveston-Texas City,2024-11-14,2.625,3.187,3.485,3.07
Texas,Houston,2024-11-14,2.618,3.164,3.567,3.022
Texas,Killeen-Temple-Fort Hood,2024-11-14,2.523,2.884,3.171,2.969
Texas,Laredo,2024-11-14,2.622,3.05,3.418,3.03
Texas,Longview,2024-11-14,2.629,3.062,3.389,3.06
Texas,Lubbock,2024-11-14,2.487,2.881,3.174,2.942
Texas,McAllen-Edinburg-Mission,2024-11-14,2.642,3.095,3.451,3.008
Texas,Midland,2024-11-14,2.765,3.292,3.546,3.198
Texas,Odessa,2024-11-14,2.727,3.191,3.464,3.103
Texas,San Angelo,2024-11-14,2.655,3.131,3.364,3.143
Texas,San Antonio,2024-11-14,2.628,3.047,3.398,2.987
Texas,Sherman-Denison,2024-11-14,2.728,3.129,3.488,3.092
Texas,Texarkana (TX only),2024-11-14,2.687,3.044,3.41,3.107
Texas,Tyler,2024-11-14,2.554,2.94,3.256,3.02
Texas,Victoria,2024-11-14,2.616,3.045,3.37,3.06
Texas,Waco,2024-11-14,2.608,2.991,3.302,3.045
Texas,Wichita Falls,2024-11-14,2.56,2.958,3.212,3.014
Utah,Logan,2024-11-14,3.121,3.363,3.562,3.424
Utah,Ogden,2024-11-14,3.131,3.401,3.615,3.408
Utah,Provo-Orem,2024-11-14,3.116,3.37,3.595,3.432
Utah,Salt Lake City,2024-11-14,3.163,3.439,3.66,3.474
Utah,St. George,2024-11-14,3.282,3.497,3.718,3.438
Vermont,Burlington,2024-11-14,3.186,3.676,4.111,3.555
Virginia,Blacksburg-Christiansburg-Radford,2024-11-14,2.992,3.482,3.875,3.457
Virginia,Bristol-Scott-Washington,2024-11-14,2.895,3.237,3.614,3.47
Virginia,Charlottesville,2024-11-14,3.083,3.495,3.874,3.491
Virginia,Fredericksburg,2024-11-14,3.117,3.511,3.846,3.368
Virginia,Harrisonburg,2024-11-14,3.116,3.554,3.923,3.528
Virginia,Lynchburg,2024-11-14,2.947,3.407,3.816,3.494
Virginia,Norfolk-Virginia Beach-Newport News,2024-11-14,2.856,3.332,3.68,3.487
Virginia,Richmond-Petersburg,2024-11-14,3.067,3.54,3.882,3.443
Virginia,Roanoke,2024-11-14,2.944,3.405,3.79,3.536
Virginia,Staunton-Waynesboro,2024-11-14,3.09,3.533,3.878,3.51
Virginia,"Washington, DC, (VA Only)",2024-11-14,3.114,3.628,3.988,3.608
Virginia,Winchester,2024-11-14,3.028,3.425,3.797,3.494
Washington,Bellingham,2024-11-14,3.834,4.255,4.454,4.043
Washington,Bremerton,2024-11-14,4.17,4.414,4.635,4.513
Washington,Clarkson,2024-11-14,3.519,0.0,4.164,3.599
Washington,Longview,2024-11-14,3.966,4.15,4.397,4.254
Washington,Mount Vernon-Anacortes,2024-11-14,3.763,4.042,4.221,4.167
Washington,Olympia,2024-11-14,3.96,4.189,4.477,4.499
Washington,Richland-Kennewick-Pasco,2024-11-14,3.713,3.928,4.203,4.23
Washington,Seattle-Bellevue-Everett,2024-11-14,4.216,4.456,4.667,4.571
Washington,Spokane,2024-11-14,3.714,3.962,4.196,4.103
Washington,Tacoma,2024-11-14,4.003,4.26,4.492,4.481
Washington,Vancouver,2024-11-14,3.909,4.096,4.309,4.124
Washington,Walla Walla,2024-11-14,4.189,4.364,4.61,4.494
Washington,Wenatchee,2024-11-14,3.854,4.018,4.215,4.23
Washington,Yakima,2024-11-14,3.719,4.017,4.214,4.192
West Virginia,Beckley,2024-11-14,3.032,3.458,3.869,3.697
West Virginia,Charleston,2024-11-14,3.013,3.408,3.917,3.54
West Virginia,Hampshire County,2024-11-14,3.249,3.566,4.066,3.539
West Virginia,Huntington,2024-11-14,2.994,3.448,3.942,3.69
West Virginia,Jefferson County,2024-11-14,3.168,3.592,4.003,3.696
West Virginia,Mineral County,2024-11-14,2.989,3.589,3.623,3.576
West Virginia,Morgantown,2024-11-14,3.148,3.559,4.026,3.612
West Virginia,Parkersburg-Marietta (WV only),2024-11-14,2.888,3.223,3.667,3.488
West Virginia,Steubenville-Weirton (WV only),2024-11-14,3.055,3.446,3.933,3.61
West Virginia,"Washington, DC (WV Only)",2024-11-14,3.197,3.613,4.023,3.676
West Virginia,Wheeling (WV only),2024-11-14,2.936,3.397,3.848,3.45
Wisconsin,Appleton,2024-11-14,2.782,3.286,3.835,3.334
Wisconsin,Eau Claire,2024-11-14,2.74,3.886,3.672,3.35
Wisconsin,Fond du Lac,2024-11-14,2.776,3.334,3.848,3.265
Wisconsin,Green Bay,2024-11-14,2.845,3.34,3.893,3.36
Wisconsin,Janesville-Beloit,2024-11-14,2.797,3.354,3.811,3.357
Wisconsin,Kenosha County,2024-11-14,2.823,3.353,3.83,3.626
Wisconsin,La Crosse (WI only),2024-11-14,2.771,3.099,3.771,3.33
Wisconsin,Madison,2024-11-14,2.879,3.42,3.888,3.398
Wisconsin,Milwaukee-Waukesha,2024-11-14,2.752,3.243,3.718,3.373
Wisconsin,Oshkosh,2024-11-14,2.858,3.335,3.882,3.337
Wisconsin,Pierce -St. Croix County,2024-11-14,2.931,3.393,3.854,3.465
Wisconsin,Racine,2024-11-14,2.81,3.311,3.764,3.434
Wisconsin,Sheboygan,2024-11-14,2.802,3.368,3.87,3.343
Wisconsin,Superior,2024-11-14,2.896,3.342,3.807,3.393
Wisconsin,Wausau,2024-11-14,2.787,3.264,3.794,3.317
Wyoming,Casper,2024-11-14,2.861,3.157,3.463,3.319
Wyoming,Cheyenne,2024-11-14,3.119,3.412,3.666,3.461
Nevada,Las Vegas (NV only),2024-11-20,3.698,4.046,4.285,3.712
Nevada,Reno,2024-11-20,4.127,4.315,4.506,3.835
Virginia,Blacksburg-Christiansburg-Radford,2024-11-20,2.988,3.464,3.891,3.461
Virginia,Bristol-Scott-Washington,2024-11-20,2.871,3.232,3.61,3.45
Virginia,Charlottesville,2024-11-20,3.081,3.516,3.925,3.488
Virginia,Fredericksburg,2024-11-20,3.062,3.5,3.871,3.341
Virginia,Harrisonburg,2024-11-20,3.113,3.549,3.913,3.527
Virginia,Lynchburg,2024-11-20,2.962,3.395,3.838,3.507
Virginia,Norfolk-Virginia Beach-Newport News,2024-11-20,2.857,3.328,3.704,3.482
Virginia,Richmond-Petersburg,2024-11-20,3.054,3.557,3.902,3.421
Virginia,Roanoke,2024-11-20,2.933,3.413,3.799,3.523
Virginia,Staunton-Waynesboro,2024-11-20,3.091,3.524,3.894,3.513
Virginia,"Washington, DC, (VA Only)",2024-11-20,3.103,3.624,3.978,3.605
Virginia,Winchester,2024-11-20,2.995,3.392,3.755,3.485
Washington,Bellingham,2024-11-20,3.803,4.241,4.402,4.07
Washington,Bremerton,2024-11-20,4.159,4.378,4.6,4.499
Washington,Clarkson,2024-11-20,3.476,3.914,4.146,3.299
Washington,Longview,2024-11-20,3.922,4.111,4.251,4.22
Washington,Mount Vernon-Anacortes,2024-11-20,3.756,3.962,4.086,4.122
Washington,Olympia,2024-11-20,3.92,4.206,4.45,4.483
Washington,Richland-Kennewick-Pasco,2024-11-20,3.675,3.911,4.167,4.208
Washington,Seattle-Bellevue-Everett,2024-11-20,4.199,4.449,4.65,4.559
Washington,Spokane,2024-11-20,3.679,3.919,4.163,4.086
Washington,Tacoma,2024-11-20,3.991,4.213,4.487,4.461
Washington,Vancouver,2024-11-20,3.895,4.063,4.325,4.13
Washington,Walla Walla,2024-11-20,4.204,4.191,4.477,4.487
Washington,Wenatchee,2024-11-20,3.785,3.912,4.105,4.213
Washington,Yakima,2024-11-20,3.702,3.961,4.25,4.175
West Virginia,Beckley,2024-11-20,2.956,3.43,3.801,3.708
West Virginia,Charleston,2024-11-20,2.947,3.404,3.882,3.541
West Virginia,Hampshire County,2024-11-20,3.249,3.566,4.099,3.541
West Virginia,Huntington,2024-11-20,2.876,3.326,3.852,3.691
West Virginia,Jefferson County,2024-11-20,3.14,3.55,3.97,3.704
West Virginia,Mineral County,2024-11-20,2.964,3.449,3.591,3.474
West Virginia,Morgantown,2024-11-20,3.114,3.526,3.95,3.602
West Virginia,Parkersburg-Marietta (WV only),2024-11-20,2.709,3.144,3.597,3.447
West Virginia,Steubenville-Weirton (WV only),2024-11-20,2.973,3.434,3.939,3.622
West Virginia,"Washington, DC (WV Only)",2024-11-20,3.191,3.591,4.002,3.69
West Virginia,Wheeling (WV only),2024-11-20,2.9,3.381,3.808,3.42
Wisconsin,Appleton,2024-11-20,2.891,3.391,3.886,3.343
Wisconsin,Eau Claire,2024-11-20,2.706,5.999,3.631,3.339
Wisconsin,Fond du Lac,2024-11-20,2.771,3.348,3.895,3.276
Wisconsin,Green Bay,2024-11-20,2.865,3.357,3.878,3.35
Wisconsin,Janesville-Beloit,2024-11-20,2.797,3.344,3.814,3.331
Wisconsin,Kenosha County,2024-11-20,2.815,3.39,3.895,3.625
Wisconsin,La Crosse (WI only),2024-11-20,2.766,3.099,3.771,3.354
Wisconsin,Madison,2024-11-20,2.855,3.386,3.863,3.386
Wisconsin,Milwaukee-Waukesha,2024-11-20,2.755,3.293,3.741,3.382
Wisconsin,Oshkosh,2024-11-20,2.857,3.325,3.875,3.384
Wisconsin,Pierce -St. Croix County,2024-11-20,2.917,3.378,3.822,3.45
Wisconsin,Racine,2024-11-20,2.767,3.306,3.756,3.444
Wisconsin,Sheboygan,2024-11-20,2.792,3.371,3.868,3.369
Wisconsin,Superior,2024-11-20,2.882,3.299,3.826,3.358
Wisconsin,Wausau,2024-11-20,2.766,3.313,3.749,3.288
